Title,Category
"Playing with Fire (Silver Dragons, Book 1)","Fiction , Romance , Paranormal , General"
Untamed,"Fiction , Romance , General"
The Inheritance,"Fiction , Romance , General"
When Somebody Loves You Back,"Fiction , Romance , Contemporary"
In the Walled Gardens: A Novel,"Fiction , Romance , General"
The Geometry of Sisters,"Fiction , Romance , General"
"The Forbidden (The Courtship of Nellie Fisher, Book 2)","Fiction , Christian , Romance"
Sudden Fiction (Continued): 60 New Short-Short Stories,"Fiction , Romance , Collections & Anthologies"
Great Lakes: An Unexpected Love/An Uncertain Heart/Tend the Light/Light Beckons the Dawn (Heartsong Novella Collection),"Fiction , Romance , Historical , General"
Captive Heart,"Fiction , Romance , Historical , General"
Prime Time,"Fiction , Romance , General"
"Almost Like Being in Love (Lost Texas Hearts, Book 2)","Fiction , Romance , General"
Illegal Possession,"Fiction , Romance , Suspense"
Unforgettable,"Fiction , Romance , Contemporary"
Mastered By Love (Bastion Club),"Fiction , Romance , Historical , General"
Seduced By His Touch (Byrons of Braebourne),"Fiction , Romance , Historical , General"
"The Earl Claims His Wife (Scandals and Seductions, 2)","Fiction , Romance , Historical , General"
"Temptation and Surrender (Cynster Novels, 15)","Fiction , Romance , Historical , General"
A Wicked Lord at the Wedding (The Boscastles),"Fiction , Romance , Historical , General"
"How to Tame a Lady (The Daughtry Family, 2)","Fiction , Romance , Historical , Regency"
Last Chance,"Fiction , Romance , Historical"
The Texas Ranger,"Fiction , Romance , Contemporary"
The Widow,"Fiction , Romance , Suspense"
Enchanting Pleasures (The Pleasures Trilogy),"Fiction , Romance , Historical"
The Still of Night (A Rush of Wings Series #2),"Fiction , Romance , Contemporary"
Love a Dark Rider,"Fiction , Romance , Historical , General"
Never Too Much,"Fiction , Romance , Contemporary"
Once And Again,"Fiction , Romance , Contemporary"
Joy,"Fiction , Romance , Contemporary"
Raven's Prey,"Fiction , Romance , Contemporary"
Where Dreams Begin,"Fiction , Romance , General"
Dance To The Piper (The O'hurleys),"Fiction , Romance , General"
The Cinderella Hour,"Fiction , Romance , General"
Chandra (Signet),"Fiction , Romance , General"
Devil's Embrace (Devil's Duology),"Fiction , Romance , General"
The Promise in a Kiss: A Cynster Christmas Novel,"Fiction , Romance , Historical , General"
Real Men Last All Night: Four Steamy Novellas,"Fiction , Romance , Collections & Anthologies"
Southern Rapture,"Fiction , Romance , Historical"
The Inquisitor,"Fiction , Romance , Suspense"
Seduced By A Scoundrel,"Fiction , Romance , General"
Bold Destiny,"Fiction , Romance , Historical , General"
Betrayed: A Novel,"Fiction , Romance , Historical"
Scandalous,"Fiction , Romance , Contemporary"
Someday My Prince,"Fiction , Romance , Historical , General"
Ecstasy (Notorious),"Fiction , Romance , Historical , General"
Spellbound,"Fiction , Romance , General"
Lady of Conquest,"Fiction , Romance , Historical"
Shopaholic Ties the Knot,"Fiction , Romance , Contemporary"
Female Intelligence,"Fiction , Romance , General"
Dirty Sexy Knitting (A Malibu and Ewe Novel),"Fiction , Romance , Contemporary"
All That Matters,"Fiction , Romance , Contemporary"
The Warrior,"Fiction , Romance , Historical"
Never Deceive a Duke,"Fiction , Romance , Historical , General"
The Bachelor,"Fiction , Romance , Contemporary"
The Naked Gentleman (Naked Nobility),"Fiction , Romance , Historical , General"
The Runaway Heiress,"Fiction , Romance , Historical , General"
Georgia: Restore the Joy/Match Made in Heaven/On Wings of Song/Heaven's Child (Inspirational Romance Collection),"Fiction , Romance , General"
Dead Over Heels (Undead),"Fiction , Romance , Paranormal , General"
Shadows and Lace,"Fiction , Romance , Historical"
No Man's Mistress,"Fiction , Romance , Regency"
Hazard,"Fiction , Romance , Historical , General"
Married in Haste (Marriage),"Fiction , Romance , Historical , General"
Confessions of a Little Black Gown,"Fiction , Romance , Historical , General"
My Wicked Fantasy (Avon Romantic Treasure),"Fiction , Romance , Historical , General"
The Outrageous Lady Felsham,"Fiction , Romance , Historical , General"
No Place For a Lady,"Fiction , Romance , Historical , Regency"
Western Weddings: An Anthology,"Fiction , Romance , Historical , General"
When Seducing a Spy (Avon Romances. Avon Historical Romance),"Fiction , Romance , Historical , General"
"If You Deceive (The MacCarrick Brothers, Book 3)","Fiction , Romance , Historical , General"
Truly a Wife (Berkley Sensation),"Fiction , Romance , Historical , General"
The Fire Inside,"Fiction , Romance , Historical , General"
Some Like It Brazen (Zebra Historical Romance),"Fiction , Romance , Historical , General"
The Runaway Princess: Princess #1 (The Princess Series),"Fiction , Romance , Historical , General"
"Her Bodyguard (The Bad Luck Brides, 2)","Fiction , Romance , General"
To Ruin the Duke,"Fiction , Romance , Historical , General"
"Forget Me Not (Navy SEALs, Book 1)","Fiction , Romance , General"
Seducing an Angel,"Fiction , Romance , Historical , Regency"
The Beloved Scoundrel: A Novel,"Fiction , Romance , Historical"
Highland Promise,"Fiction , Romance , Historical , General"
Primal Heat,"Fiction , Romance , Fantasy"
Midnight Pleasures,"Fiction , Romance , General"
"Love with the Perfect Scoundrel (Widows Club, Book 3)","Fiction , Romance , Historical , General"
Bride Enchanted,"Fiction , Romance , Historical , General"
The Seduction of a Duke (Berkley Sensation),"Fiction , Romance , Historical , General"
"Tempted By His Kiss (Byrons of Braebourne, 1)","Fiction , Romance , Historical , General"
Compromised (The Blue Raven Series),"Fiction , Romance , Historical , General"
A View to a Kiss,"Fiction , Romance , Historical , General"
A Stockingful of Joy,"Fiction , Romance , Historical , General"
Taming the Heiress,"Fiction , Romance , Historical"
A Lady's Secret (A Mallorean Novel),"Fiction , Romance , Historical , General"
Satin Sheets,"Fiction , Romance , Contemporary"
The Heart of Christmas: A Handful of GoldThe Season for SuitorsThis Wicked Gift,"Fiction , Romance , Historical , General"
Wild,"Fiction , Romance , Historical"
The Jewel Box,"Fiction , Romance , Historical , General"
"The Warrior Trainer (Stones of Destiny, Book 1)","Fiction , Romance , Historical"
"A Well Pleasured Lady: Well Pleasured #2 (Well Pleasured Series, 1)","Fiction , Romance , Historical , General"
A Perfect Bride (Avon Historical Romance),"Fiction , Romance , Historical , General"
Bridget (The Women of Primrose Creek),"Fiction , Romance , Historical"
"Twisted (Burbank and Parker, 1)","Fiction , Romance , Suspense"
Lady'S Choice,"Fiction , Romance , Contemporary"
Grand Passion,"Fiction , Romance , Contemporary"
Paris Hangover: A Novel,"Fiction , Romance , General"
Blackmailed,"Fiction , Romance , Erotica"
Love Frustration: A Novel,"Fiction , Romance , General"
The Voyage,"Fiction , Romance , General"
Speechless (Red Dress Ink),"Fiction , Romance , General"
Meet Me in Venice,"Fiction , Romance , Suspense"
Texas! Lucky: A Novel (Texas! Tyler Family Saga),"Fiction , Romance , General"
Twin of Fire,"Fiction , Romance , Historical"
Housewrights,"Fiction , Romance , Contemporary"
Mismatch: A Novel,"Fiction , Romance , Contemporary"
"Holy Smokes (Aisling Grey, Guardian, Book 4)","Fiction , Romance , Paranormal , General"
The Renegade Hunter: A Rogue Hunter Novel (Argeneau Vampire),"Fiction , Romance , Paranormal , General"
Hummingbird House,"Fiction , Romance , General"
Lip Service,"Fiction , Romance , Contemporary"
Wishes in the Wind,"Fiction , Romance , Historical"
Desert Rain (Avon Romance),"Fiction , Romance , Historical , General"
"Plain Promise (Daughters of the Promise, No. 3)","Fiction , Christian , Romance , General"
A Cousin's Prayer (Indiana Cousins),"Fiction , Christian , Romance"
Cajun Hearts: Dreams Come True in the Bayous,"Fiction , Christian , Romance"
"A Cousin's Promise (Indiana Cousins, Book 1)","Fiction , Christian , Romance"
"Bikini Season (Heart Lake, 1)","Fiction , Romance , Erotica"
"Love Finds You in Revenge, Ohio","Fiction , Christian , Romance , General"
"Love Finds You in Liberty, Indiana","Fiction , Christian , Romance"
Leah's Choice (Pleasant Valley),"Fiction , Christian , Romance , General"
The Perfect Mistress: A Novel,"Fiction , Romance , Historical"
"Love Finds You in Poetry, Texas","Fiction , Christian , Romance"
Dream Lover: A Novel,"Fiction , Romance , Historical"
The River Devil,"Fiction , Romance , Historical , General"
"Mischief Becomes Her (The Sunshine Girls, 2)","Fiction , Romance , Contemporary"
"Seduced by Moonlight (Meredith Gentry, Book 3)","Fiction , Romance , Fantasy"
Sara's Song,"Fiction , Romance , Contemporary"
Texas Christmas Grooms: Unexpected Blessings/A Christmas Chronicle (Heartsong Christmas 2-in-1),"Fiction , Romance , Historical , General"
Pearl Moon,"Fiction , Romance , General"
Forbidden,"Fiction , Romance , Historical , General"
"Watchers in the Night (The Guardians of the Night, Book 1)","Fiction , Romance , Paranormal"
Calder Promise,"Fiction , Romance , Contemporary"
Wind of the Wolf,"Fiction , Romance , Historical"
Blind Faith (Portraits Series #3),"Fiction , Romance , Contemporary"
Recipes For Easy Living,"Fiction , Romance , Contemporary"
Rhode Island Weddings: Down from the Cross/Mother's Day/The Fourth of July (Heartsong Novella Collection),"Fiction , Christian , Romance"
Thale's Folly,"Fiction , Romance , General"
"I Do: Speak Now or Forever Hold Your Peace/Once Upon a Dream/Wrong Church, Wrong Wedding/Something Old, Something New (Inspirational Romance Collection)","Fiction , Romance , Historical , General"
Time Transit (SHOMI),"Fiction , Romance , Fantasy"
Mr. Darcy's Diary: A Novel,"Fiction , Romance , Historical , General"
True Confessions of a Hollywood Starlet,"Young Adult Fiction , Romance , General"
Florida: Four Inspiring Love Stories From the Sunshine State- A Place to Call Home / Treasure of the Keys / What Love Remembers / Summer Place,"Fiction , Romance , General"
Pennsylvania: Love's Gentle Journey/Sign of the Bow/Sign of the Eagle/Sign of the Dove (Heartsong Novella Collection),"Fiction , Romance , Historical , General"
Dream Man: An Anthology,"Fiction , Romance , Contemporary"
"Ask Anyone (A Trinity Harbor Novel, 2)","Fiction , Romance , Contemporary"
Mistletoe Magic,"Fiction , Romance , Contemporary"
While My Sister Sleeps,"Fiction , Romance , General"
Loving Mr. Darcy: Journeys Beyond Pemberley (The Darcy Saga),"Fiction , Romance , Historical , General"
One Christmas Night,"Fiction , Romance , Historical , General"
Warrior's Heart (Zebra Historical Romance),"Fiction , Romance , Historical , General"
Lone Star Woman (Signet Eclipse),"Fiction , Romance , Western"
High Meadow,"Fiction , Romance , Contemporary"
"Kentucky Keepers: Lured by Love/Hook, Line and Sinker/Idle Hours/Reeling Her In (Heartsong Novella Collection)","Fiction , Romance , General"
Dark Slayer (Carpathian),"Fiction , Romance , Paranormal , General"
"Dark Possession (The Carpathians (Dark) Series, Book 15)","Fiction , Romance , Paranormal , General"
The Brides of Christmas: An Anthology,"Fiction , Romance , Historical , General"
More Than a Scandal,"Fiction , Romance , Historical , General"
Renaissance Brides: Seventeenth-Century Italy Comes Alive in Four Historical Romances (Both Sides of the Easel/Forever is Not Long Enough/Silent Heart/Duel Love) (Heartsong Novella Collection),"Fiction , Romance , General"
Listen To Your Heart,"Fiction , Romance , Contemporary"
One with the Night (The Companion Series),"Fiction , Romance , General"
Code Name: Princess: A Novel (SEAL and Code Name),"Fiction , Romance , Contemporary"
"Dark Legend (The Carpathians (Dark) Series, Book 7)","Fiction , Romance , Fantasy"
St. Raven (Rogue Series),"Fiction , Romance , Historical"
"Abducted Heiress (The Secret Clan, 1)","Fiction , Romance , Historical , General"
Hot & Heavy,"Fiction , Romance , Time Travel"
A Tale of Two Vikings,"Fiction , Romance , Historical , General"
"Only Love (Only Series, 4)","Fiction , Romance , Historical , General"
Seduction In Mind: A Novel,"Fiction , Romance , Historical"
Wicked (St. John-Duras),"Fiction , Romance , Historical"
"The Untamed Bride (Black Cobra Quartet, 1)","Fiction , Romance , Historical , General"
Beautiful Dreamer,"Fiction , Romance , Erotica"
Dark Fire,"Fiction , Romance , Contemporary"
Granite Man,"Fiction , Romance , Contemporary"
Pearl Jinx,"Fiction , Romance , General"
Prairie Storm:  Town Called Hope #3 (Heartquest),"Fiction , Christian , Romance"
Prairie Fire: A Town Called Hope #2 (Heartquest),"Fiction , Christian , Romance"
Slightly Shady (Lavinia Lake and Tobias March),"Fiction , Romance , Historical"
Navy Brides: Navy Wife\Navy Blues\Navy Brat,"Fiction , Romance , General"
Christmas Wedding Belles (Harlequin Historical),"Fiction , Romance , Historical , General"
Taken by Storm (Loveswept),"Fiction , Romance , Contemporary"
"Her Beautiful Assassin (Silhouette) (Family Secrets, No. 5)","Fiction , Romance , Contemporary"
Montana Mistletoe: Return to Mistletoe/Christmas Confusion/All I Want for Christmas is...You/Under the Mistletoe (Heartsong Novella Collection),"Fiction , Christian , Romance"
Wicked Little Game,"Fiction , Romance , Historical , General"
Because of You (Avon Romantic Treasure),"Fiction , Romance , Historical , General"
A Stroke of Midnight,"Fiction , Romance , Fantasy"
Sundays Are for Murder (Harlequin Signature Select),"Fiction , Romance , Suspense"
Guilty Pleasures (Guilty Series),"Fiction , Romance , Historical , General"
Courting Callie (Heart Of The West),"Fiction , Romance , Contemporary"
Let Me Be Your Hero (MIRA),"Fiction , Romance , Historical , General"
Robber Bride,"Fiction , Romance , Historical , General"
Shaker Run,"Fiction , Romance , General"
Derik's Bane (A Wyndham Werewolf Novel),"Fiction , Romance , Contemporary"
Eyes of Fire (MIRA),"Fiction , Romance , General"
The Queen's Lady,"Fiction , Romance , Historical , General"
A Rare and Curious Gift,"Fiction , Romance , General"
"Married to the Viscount (Swanlea Spinsters, Book 5)","Fiction , Romance , Historical , General"
Chieftain (MIRA),"Fiction , Romance , Historical , General"
"Master of Wolves (Mageverse, Book 5)","Fiction , Romance , Paranormal , General"
The Lost,"Fiction , Romance , Paranormal , General"
Marriage For Keeps,"Fiction , Romance , Contemporary"
Time After Time: A Novel,"Fiction , Romance , General"
Stand-in Groom: A Novel,"Fiction , Romance , Contemporary"
Worth the Risk: Partners\The Art of Deception,"Fiction , Romance , General"
Countess Confidential,"Fiction , Romance , Historical"
